Product Name,link,ean_value,Price,loja,brand,ListPrice,Departament,Category,SubCategory
CUBOS DE ACEM BOVINO S/O RESF.,,11600,36.28,Condor,ENTREPOSTO,,ACOUGUE,ENTREPOSTO DIANTEIRO BOVINO,BOVINO S/OSSO ESPECIAL
Manteiga Frimesa,,7896275960513,25.99,Condor,FRIMESA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MANTEIGA,MANT.POTE TRAD.
CAPPUCCINO 3 CORACOES CARAMELO SALG.200G,,7896045110650,19.39,Condor,3 CORACOES,,SECA PESADA,CAFES,CAPPUCCINO CHOCOLATE
Lasanha Familiar Sadia,,7893000073166,26.99,Condor,SADIA,,CONGELADOS,LASANHA,LASANHA FAMILIAR
Cafe-soluvel 3 Coracoes,,7896045111398,4.49,Condor,3 CORACOES,,SECA PESADA,CAFES,CAFE SOLUVEL 50G SACHE
PAO DE QUEIJO CYMCO GDE KG,,41362,52.9,Condor,CYMCO,,PADARIA,PAES CONGELADOS,PAO DE QUEIJO CONGELADO
PAO DOCE FAROFA KG,,51071,46.9,Condor,MARQUESPAN,,PADARIA,PAES CONGELADOS,PAO DOCE CONGELADO
PAO DOCE KG,,74087,46.9,Condor,MARQUESPAN,,PADARIA,PAES CONGELADOS,PAO DOCE CONGELADO
Chocolate Divine,,7899516207507,17.98,Condor,DIVINE,,SAUDAVEIS,SEM GLUTEN,CHOCOLATE
Presunto Aurora Condor,,7898445432554,7.99,Condor,COOP.AURORA,,FIAMBRERIA,ENTREPOSTO - FIAMBRERIA,PRESUNTO
REFR.PO FRISCO LJA 18G,,7896045112081,0.89,Condor,FRISCO,,BEBIDAS FRIAS,REFRESCO EM PO,REGULAR
Biscoito Todeschini,,7896022205867,5.79,Condor,TODESCHINI,,SECA LEVE,BISCOITOS SALGADOS,BISCOITO CREAM CRACKER
Vinho Argentino Progreso,,7790314011344,25.9,Condor,PROGRESO,,BEBIDAS QUENTES,VINHOS,TINTO ARGENTINO VARIETAL
Vinho Argentino Progreso,,7790314011405,25.9,Condor,PROGRESO,,BEBIDAS QUENTES,VINHOS,TINTO ARGENTINO VARIETAL
Tomate Grape Gasparin,,7893596275623,6.99,Condor,GASPARIN,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,TOMATE
Racao para Caes New Dots,,7898968541511,14.9,Condor,NEW DOTS,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 1KG R.PEQ.INTERM.
CHICLE MENTOS PURE FRESH BAG.56G,,7895144203850,13.79,Condor,MENTOS,,SECA LEVE,BOMBONIERE,CHICLETE SEM ACUCAR
Leite em Po Molico,,7891000384725,25.9,Condor,MOLICO,,SECA DOCE,LEITE EM PO,DESNATADO
Linguica Toscana Sadia,,7891515594411,20.79,Condor,SADIA,,ACOUGUE,LINGUICA,LINGUICA TOSCANA CONGELADA
COSTELA BOVINA MATURATTA CONG.TIRAS KG,,59220,25.39,Condor,MATURATTA,,ACOUGUE,TRASEIRO BOVINO,BOVINO CONGELADO/TEMPERADO
Repolho Verde Mao na Massa,,7899085607975,6.29,Condor,MAO NA MASSA,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,REPOLHO
Tamara Garden Fruit,,7908355601008,4.99,Condor,GARDEN FRUIT,,FRUTAS & HORTALICAS,FRUTAS SECAS,FRUTAS SECA C/CAROCO
Tamara Garden Fruit,,6191448201112,4.99,Condor,GARDEN FRUIT,,FRUTAS & HORTALICAS,FRUTAS SECAS,FRUTAS SECA C/CAROCO
Tamara Garden Fruit,,6191514300190,4.99,Condor,GARDEN FRUIT,,FRUTAS & HORTALICAS,FRUTAS SECAS,FRUTAS SECA C/CAROCO
Tamara Garden Fruit,,7898552742430,4.99,Condor,GARDEN FRUIT,,FRUTAS & HORTALICAS,FRUTAS SECAS,FRUTAS SECA C/CAROCO
File de Cacao Costa Sul,,7896082503828,31.49,Condor,COSTA SUL PESCADOS,,CONGELADOS,PEIXE,PEIXE FILE PREMIUM
File de Cacao Costa Sul,,7896082503569,31.49,Condor,COSTA SUL PESCADOS,,CONGELADOS,PEIXE,PEIXE FILE PREMIUM
Sabonete Liquido Naturre,,7897414601786,24.59,Condor,NATURRE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE LIQUIDO GLIC/PERFUM.
SNACKS NATURAL LA VIOLETERA 40G,,7891089453947,5.55,Condor,LA VIOLETERA,,SECA LEVE,SALGADINHOS,MIX SNACKS
CHOC.E.WEDEL STRAWBERRY 100G,,5901588018973,13.88,Condor,E.WEDEL,,SECA LEVE,IMPORTADOS,CHOCOLATE BARRA
Oleo Helix Shell,,5011987093690,38.29,Condor,SHELL,,FERRAGENS & FERRAMENTAS,ADITIVOS/LUBRIFICANTES,OLEO SEMI-SINTETICO P/AUTOMOVE
Oleo Helix Shell,,5011987242098,38.29,Condor,SHELL,,FERRAGENS & FERRAMENTAS,ADITIVOS/LUBRIFICANTES,OLEO SEMI-SINTETICO P/AUTOMOVE
COSTELA SUINA ALEGRA SALGADA VACUO KG,,62886,26.49,Condor,ALEGRA,,FIAMBRERIA,SALGADOS & DEFUMADOS,COSTELA SUINA SALGADA
Gelatina Royal,,7622300859930,1.8900000000000001,Condor,ROYAL,,SECA DOCE,SOBREMESAS A PREPARAR,GELATINA PO
Bebida de Soja Purity,,7897001050980,3.55,Condor,PURITY,,BEBIDAS FRIAS,BEBIDAS VEGETAIS,ATACAREJO-BEBIDAS VEGETAIS
QUEIJO TIROLEZ REINO SKIN PACK KG,,31653,134.9,Condor,TIROLEZ,,LATICINIOS,QUEIJOS ESPECIAIS,QUEIJO REINO
Talco Aerossol Tenys Pe,,7896020160151,17.89,Condor,TENYS PE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,TALCO P/PES ANTISSEPTICO
Gelatina Minha Gelatina Dr. Oetker,,7891048048955,4.79,Condor,OETKER,,SECA DOCE,SOBREMESAS A PREPARAR,GELATINA PO KIDS
Mostarda Heinz,,7896102503715,17.59,Condor,HEINZ,,SECA SALGADA,MOLHOS,MOSTARDA AMARELA
Sack de Soja Good Soy,,7898380410372,4.09,Condor,GOOD SOY,,SAUDAVEIS,SEM GLUTEN,SNACKS
Creme de Leite Piracanjuba,,7898215151784,3.25,Condor,PIRACANJUBA,,SECA DOCE,LEITES CULINARIOS,CREME DE LEITE TP
Vinagre Rosani,,7898434400021,6.69,Condor,Sem marca,,SECA SALGADA,TEMPEROS-VINAGRES,VINAGRE MACA
Vinagre Rosani,,7898434400151,3.99,Condor,Sem marca,,SECA SALGADA,TEMPEROS-VINAGRES,VINAGRE ESPECIAL
Couve-manteiga Strapasson,,7898092945506,6.19,Condor,STRAPASSON,,FRUTAS & HORTALICAS,VERDURAS E LEGUMES PRONTOS,FOLHAGENS
Esmalte Impala,,7896111907504,4.98,Condor,IMPALA,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESMALTE
Esmalte Impala,,7896111921722,4.98,Condor,Sem marca,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESMALTE
Alvejante sem Cloro Vanish,,7891035040412,29.9,Condor,VANISH,,LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS LIQUIDO
Limpador Limpeza Pesada Veja,,7891035250019,14.86,Condor,VEJA,,LIMPEZA,CASA,LIMPADOR L.PESADA ATE 1L
Protetor Carefree,,7891010875596,17.39,Condor,CAREFREE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INTIMA,PROTETOR DIARIO
Cha Chamel,,7898407011391,4.55,Condor,CHAMEL,,SAUDAVEIS,GONDOLA DO AGRICULTOR,PRODUTOS DA GONDOLA AGRICULTOR
Cheiro-verde Sweet,,7898933906116,2.35,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-ERVAS,CHEIRO VERDE
Canela em Casca Sweet,,7898362000904,5.89,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-ESPECEARIAS,CANELA EM RAMA
Oregano Sweet,,7898933906284,1.98,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-ERVAS,OREGANO
Ervas Finas Sweet,,7898933906192,5.19,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-ERVAS,ERVAS FINAS
Erva-doce Sweet,,7898933906185,3.99,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-ESPECEARIAS,ERVA DOCE
Colorifico Sweet,,7898933906147,2.75,Condor,SWEET SABOR,,SECA SALGADA,TEMPEROS NATURAIS,COLORIFICO
Folha de Aluminio Giopack,,7896366207350,7.05,Condor,GIOPACK,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-FOLHA DE ALUMINIO
Papel Manteiga GioPack,,7896366207725,4.39,Condor,GIOPACK,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-PAPEL MANTEIGA
Doce Oliveira,,7896202800431,5.99,Condor,OLIVEIRA,,SECA DOCE,DOCES E GELEIAS,DOCE DE FRUTAS
Bala Fini,,8410525159619,6.99,Condor,FINI,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Cesta Organizadora Coza,,7896553909586,8.99,Condor,COZA,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-CESTA ORGANIZADORA
Filtro de Papel Melitta,,7891021001946,4.99,Condor,MELITTA,,SECA PESADA,CAFES,FILTRO PARA CAFE 103
Pote Hermetico Plasvale,,7891115002439,11.29,Condor,PLASVALE,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-POTES P/FREEZER
Gelatina Royal,,7622300172879,3.99,Condor,ROYAL,,SAUDAVEIS,ZERO ACUCAR,SOBREMESA  A PREPARAR
Cabide Visual Veneza,,7898936810014,9.9,Condor,VISUAL,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-CABIDES
Cabide Visual Veneza,,7898934117375,9.9,Condor,VISUAL,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-CABIDES
Minibolo Panquinho,,7891203057778,3.65,Condor,PANCO,,PAES E BOLOS INDUSTRIALIZADOS,MINI BOLOS,MINI BOLOS CONJ.C/2
Biscoito Ninfa,,7896111421888,4.59,Condor,NINFA,,SECA LEVE,BISCOITOS SALGADOS,BISCOITO AGUA E SAL
Yakissoba Strapasson,,7898092945308,5.89,Condor,STRAPASSON,,FRUTAS & HORTALICAS,VERDURAS E LEGUMES PRONTOS,YAKISSOBA
Fuba Ki-Fuba,,7896363400143,3.89,Condor,CAMPO LARGO,,SECA PESADA,FARINACEOS,FUBA DE MILHO AMARELA
Esmalte Colorama,,7899026423398,7.49,Condor,COLORAMA,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESMALTE
Limpador Perfumes Veja,,7891035249433,5.9,Condor,VEJA,,LIMPEZA,CASA,LIMPADOR PERFUMADO ATE 500ML
Refrigerante Fanta,,7894900150018,3.49,Condor,FANTA,,BEBIDAS FRIAS,REFRIGERANTES,REFRIG.LATA ZERO/DIET
Papel Higienico Mili,,7896104996393,19.9,Condor,MILI,,LIMPEZA,DERIVADOS DE PAPEL,PAPEL HIG.FD ATE 12 ROLOS
Multi-inseticida Automatico Aerossol SBP,,7891035024917,54.9,Condor,SBP,,LIMPEZA,INSETICIDAS E REPELENTES,REFIL SPRAY AUTOMATICO
Farofa de Mandioca Pinduca,,7896015910709,5.99,Condor,PINDUCA,,SECA PESADA,FAROFAS & FARINHAS,FAROFA MAND.TEMP.ATE 250G
Cerveja Antarctica,,7891991010023,2.99,Condor,ANTARCTICA,,BEBIDAS FRIAS,CERVEJAS,PILSEN ECONOMICA
Antisseptico Bucal Oral-B,,7506195129104,16.9,Condor,ORAL-B,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,KIT ENXAGUATORIO
Leite Italac Integral Uht,,7898080640611,3.8200000000000003,Condor,ITALAC,,LEITE,LEITE UHT-REGULARES,LEITE INTEGRAL TP
Assadeira Marinex,,7894993171907,68.9,Condor,SM,,CASA & UTILIDADES,LOUCAS TRAVESSAS,LOU-TRAVESSAS DE VIDRO C/TAMPA
Chocolate em Po Dr. Oetker,,7891048000090,14.49,Condor,OETKER,,SECA DOCE,CHOCOLATES EM BARRA E PO,CHOCOLATE EM PO
Sal Marinho Zaeli,,7896183903220,4.69,Condor,ZAELI,,SECA SALGADA,TEMPEROS-SAIS,SAL REFINADO
Pao Wickbold,,7896066343242,17.99,Condor,WICKBOLD,,PAES E BOLOS INDUSTRIALIZADOS,PAES MULTI CEREAIS,PAES M.CER.OUTROS
Lavadora Wap Bravo,,7898152183350,1298.0,Condor,WAP,,ELETROPORTATEIS,LIMPEZA,LAVADORA DE INDUCAO
Doce Santo Antonio,,7897685900182,5.99,Condor,SANTO ANTONIO,,SECA LEVE,BOMBONIERE,DOCE EM POTE/BANDEJA
Desinfetante Bak Ype,,7896098903681,13.9,Condor,YPE,,LIMPEZA,BANHEIRO,DESINFETANTE LEITOSO 1.1 A 2L
QUEIJO FRIMESA COALHO P/CHURRASCO KG,,34838,77.9,Condor,FRIMESA,,LATICINIOS,QUEIJO COALHO,QUEIJO COALHO
Peito de Frango Copacol,,7891527044935,16.79,Condor,COPACOL,,ACOUGUE,FRANGO,FRANGO INATURA CONGELADO/IQF
Saco Vac Bag Ordene,,7898335075700,30.9,Condor,ORDENE,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-SACO PROTETOR
Caneca Jumbo Biona Oxford,,7891361320592,33.39,Condor,OXFORD,,CASA & UTILIDADES,LOUCAS CANECAS,LOU-CANECAS DE CERAMICA
Massa Instantanea Ninfa,,7896111419847,1.09,Condor,NINFA,,SECA LEVE,MASSAS & CIA,MASSA INSTANTANEA TRADICIONAL
CEBOLA ROXA KG,,35026,13.99,Condor,DA NOSSA,,FRUTAS & HORTALICAS,CONDIMENTOS,CEBOLA
Cafe Bom Jesus,,7896035733326,11.98,Condor,BOM JESUS,,SECA PESADA,CAFES,CAFE A VACUO 500G
Cafe Nescafe,,7891000006290,18.29,Condor,NESCAFE,,SECA PESADA,CAFES,CAFE C/LEITE
Cafe Nescafe,,7891000328200,18.29,Condor,NESCAFE,,SECA PESADA,CAFES,CAFE C/LEITE
Tempero Receita de Casa,,7891132000029,11.99,Condor,RECEITA DE CASA,,SECA SALGADA,CONDIM.PRONTOS-TEMPEROS PASTA,TEMPERO PASTA C/PIM.
Sobremesa Batavo,,78912274,4.19,Condor,BATAVO,,LATICINIOS,SOBREMESA,SOBREMESA FLAN
Farinha de Milho Caldo Bom,,7896273900030,14.49,Condor,CALDO BOM,,SECA PESADA,FARINACEOS,FARINHA  MILHO BCA ACIMA 500G
Shampoo Palmolive,,7891024160718,15.79,Condor,PALMOLIVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO ANTI-CASPA
Agua Mineral Ouro Fino,,7896262500180,11.69,Condor,OURO FINO,,BEBIDAS FRIAS,AGUA MINERAL,GALAO
Tomate Italiano Paganini,,7898152990064,9.99,Condor,PAGANINI,,SECA LEVE,IMPORTADOS,TOMATE PELADO
Biscoito Todeschini,,7896022205683,5.79,Condor,TODESCHINI,,SECA LEVE,BISCOITOS DOCES,BISCOITO BASICO LEITE
Biscoito Todeschini,,7896022205669,5.79,Condor,TODESCHINI,,SECA LEVE,BISCOITOS SALGADOS,BISCOITO CREAM CRACKER
Racao Whiskas,,7896029046296,3.19,Condor,WHISKAS,,ANIMAIS,GATOS-ALIMENTOS,GATO-AL.UMIDO P/AD.SACHE
Carga para Barbear Gillette Mach3,,47400179240,24.79,Condor,GILLETTE,,PERFUMARIA/HIGIENE E BELEZA,BARBA E DEPILACAO,REFIL P/APARELHO
Massa Grano Duro Renata,,7896022200046,7.89,Condor,RENATA,,SECA LEVE,MASSAS & CIA,MASSA G.DURO VARIEDADE
COENTRO MACO,,6354,4.79,Condor,Sem marca,,FRUTAS & HORTALICAS,CONDIMENTOS,COENTRO MACO
ESPINAFRE MACO,,543,3.99,Condor,Sem marca,,FRUTAS & HORTALICAS,FOLHAGENS,ESPINAFRE MACO
RADICHE MACO,,642,4.29,Condor,Sem marca,,FRUTAS & HORTALICAS,FOLHAGENS,RADICHE MACO
ALHO PORO UN,,147,6.99,Condor,Sem marca,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,ALHO PORO/SALSAO
Silicone Gel Jimo,,7896027052718,14.89,Condor,JIMO,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/ACABAMENTO,SILICONE GEL
COSTELA MINGA BOVINA CONG.INTEIRA KG,,9560,16.89,Condor,GENERICO,,ACOUGUE,TRASEIRO BOVINO,BOVINO CONGELADO/TEMPERADO
LOMBO SUINO SEARA TEMP.CONG.CRU KG,,14687,36.77,Condor,Sem marca,,ACOUGUE,SUINO,SUINO SAZONAL
Panettone Visconti,,7891962057026,22.99,Condor,VISCONTI,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES TRAD.CHOCOLATE
PEITO BOVINO ATENDIMENTO S/O RESF.,,46145,24.97,Condor,GENERICO,,ACOUGUE,DIANTEIRO BOVINO,BOVINO S/OSSO TRADICIONAL
Agua Mineral Condor,,7898912374851,8.59,Condor,CONDOR,,BEBIDAS FRIAS,AGUA MINERAL,GALAO
Agua Mineral Sferrie,,7898014855043,3.45,Condor,SFERRIE,,BEBIDAS FRIAS,AGUA MINERAL,PREMIUM
Iogurte Nestle,,7891000363256,5.39,Condor,NESTLE IOGURTES,,LATICINIOS,IOGURTES,IOG.POLPA BANDEJA
Manteiga Tirol,,7896256604610,21.9,Condor,TIROL,,"FRIOS,MASSAS E GORDUROSOS",GORD.MANTEIGA,MANT.POTE TRAD.
Pao de Alho Santa Massa,,7898067340503,13.49,Condor,SANTA MASSA,,PAES E BOLOS INDUSTRIALIZADOS,PAES PARA CHURRASCO,PAES PARA CHURR.SABORES
RACAO BALANCE AD.R.MED/GDE 900G,,7891515605353,19.89,Condor,BALANCE,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 1KG AD.PREM/ESPEC.
AGUA DE COCO QUADRADO 200ML TP,,751320333650,1.63,Condor,QUADRADO,,BEBIDAS FRIAS,AGUA DE COCO,INDIVIDUAL
CAPS.MELITTA IDENTITA 52G,,7896348301243,24.67,Condor,MELITTA,,SECA PESADA,CAFES,SISTEMAS COMPATIVEIS
Iogurte Vigor,,7896625210312,11.79,Condor,VIGOR,,LATICINIOS,IOGURTES,IOG.POLPA GARRAFAO
FRALDINHA BOVINA MATURATTA RESF.KG,,59671,53.98,Condor,MATURATTA,,ACOUGUE,TRASEIRO BOVINO,BOVINO S/OSSO P/CHURRASCO PREM
Limpador Veja,,7891035000058,15.9,Condor,VEJA,,LIMPEZA,BANHEIRO,LIMPADOR SANIT.SQUEZZE
QUEIJO CRUZILIA SANTO CASAMENTEIRO KG,,97529,178.58,Condor,LAC LELO,,LATICINIOS,QUEIJOS ESPECIAIS,QUEIJO IMPORTADO & OUTROS
OVOS F.TOCA CAIPIRA ORG.GDE C/10,,7898405740248,14.89,Condor,FAZENDA DA TOCA,,GRANJEIROS,OVOS,OVOS ORGANICO
Shampoo Dove,,7891150075283,27.79,Condor,DOVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP
Shampoo Elseve,,7899706187343,21.09,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP
Shampoo Pantene,,7500435125468,14.69,Condor,PANTENE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP
Condicionador Pantene,,7500435209755,43.8,Condor,PANTENE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
REPELENTE OFF ACTIVE SPRAY 170ML,,7894650009598,43.79,Condor,OFF,,LIMPEZA,INSETICIDAS E REPELENTES,REPELENTE SPRAY/AERO
LANCHEIRA YINS BATMAN HOLOGRAFICA INF.,,7908683901252,67.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,LANCHEIRA ESCOLAR PREMIUM
ESTOJO YINS BATMAN HOLOGRAFICO INF.,,7908683901269,30.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILETE ESCOLAR
Bebida Vegetal Natures Heart,,7891000288177,20.99,Condor,NATURES HEART,,SAUDAVEIS,BEBIDA VEGETAIS,BEB.AMENDOA
Condicionador Elseve,,7899706133432,32.65,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
Condicionador Pantene,,7500435128957,28.7,Condor,PANTENE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
Alho-poro Citrus Sabor,,7898150730082,5.19,Condor,CITRUS SABOR,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,ALHO PORO/SALSAO
MOCHILA YINS HOLOGRAFICA JUVENIL,,7898720567148,109.0,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
ESTOJO CONVOY GAMER BOY JUVENIL,,7898720569715,13.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,ESTOJO ESCOLAR
ESTOJO YINS ROSA EM PU JUVENIL,,7908683900545,13.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,ESTOJO ESCOLAR
MOCHILA CONVOY CASUAL GAME BOY,,7898720569654,67.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
MOCHILA YINS EXECUTIVA P/NOTEBOOK,,7899806908213,129.0,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
FAROFA MAND.PINDUCA CEBOLA 200G,,7896015912529,8.35,Condor,PINDUCA,,SECA PESADA,FAROFAS & FARINHAS,FAROFA MAND.TEMP.ATE 250G
Composto Lacteo Molico,,7891000285015,23.99,Condor,MOLICO,,SAUDAVEIS,SUPLEMENTOS,ENERGIA
Molho para Racao New Dots,,7898968541757,8.49,Condor,NEW DOTS,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ESPECIAIS
REFR.GASEIFICADO BALY KIDS MRGO 220ML,,7898080665331,4.95,Condor,BALY,,BEBIDAS FRIAS,SUCO PRONTO,INFANTIL
ESTOJO YINS JOGO DE ESTRELA INF.,,7898720566981,28.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,ESTOJO ESCOLAR
JOELHO SUINO AURORA VACUO KG,,66990,30.45,Condor,COOP.AURORA,,FIAMBRERIA,SALGADOS & DEFUMADOS,JOELHO SUINO
Frisante Almaden,,7896756805234,24.99,Condor,ALMADEN,,BEBIDAS QUENTES,VINHOS,ROSE BASICO
Conjunto Pantene,,7500435188227,29.9,Condor,PANTENE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
Shampoo TRESemme,,7891150091207,29.58,Condor,TRESEMME,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
PANETTONE CASA SUICA GOTAS 750G,,7897173011390,49.99,Condor,CASA SUICA,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES TRAD.FRUTAS
Panettone Marilan,,7897173010850,24.98,Condor,MARILAN,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES ESPECIAIS
Cachaca Cabare,,7898377661954,49.9,Condor,CABARE,,BEBIDAS QUENTES,DESTILADOS,AGUARDENTE/CACHACA
Cachaca Cabare,,7898939469639,49.9,Condor,CABARE,,BEBIDAS QUENTES,DESTILADOS,AGUARDENTE/CACHACA
Chocolate Nestle,,7891000098844,4.69,Condor,NESTLE,,SAUDAVEIS,DIET,CANDIES-CHOCOLATE
Conjunto Elseve,,7899706184380,30.79,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
Batata Yokitos,,7891095023110,7.39,Condor,YOKI,,SECA LEVE,SALGADINHOS,BATATA CHIPS
Pirulito Spring Pop,,7798040463413,3.89,Condor,PUSH POP,,SECA LEVE,BOMBONIERE,PIRULITO
Confeitos M&Ms,,7896423424010,3.99,Condor,M&MS,,SECA LEVE,BOMBONIERE,CHOC.CONFEITO CHECK STAND
Sabonete Palmolive Nutrimilk,,7509546687810,14.29,Condor,PALMOLIVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,KIT SABONETE HIDRATANTE
SALG.E.CHIPS CHEETOS PATAS ANITTA 115G,,7892840821708,10.59,Condor,ELMA CHIPS,,SECA LEVE,SALGADINHOS,SALGADO EXTRUSADO QUEIJO
AMAC.FOFO CONC.VERM.SENSACAO 500ML,,7891150092723,9.89,Condor,FOFO,,LIMPEZA,LIMPEZA DE ROUPA,AMACIANTE CONC.ATE 500ML
ADOCANTE TRUVIA STEVIA 250G POTE,,7896036000755,37.69,Condor,TRUVIA,,SAUDAVEIS,DIET,ADOCANTE-CULINARIO ASPARTAME
ADOCANTE TRUVIA FORNO/FOGAO 300G,,7896036000762,46.9,Condor,TRUVIA,,SAUDAVEIS,DIET,ADOCANTE-CULINARIO STEVIA
TOMATE SECO MARGHERITA 160G,,7898713860881,15.65,Condor,MARGHERITA,,SECA SALGADA,ATOMATADOS,TOMATE SECO
Drumette de Frango Sadia,,7891515515317,18.59,Condor,SADIA,,ACOUGUE,FRANGO,FRANGO ORGANICO
Petit Gateau Mr. Bey,,7898276522332,33.39,Condor,MR.BEY,,CONGELADOS,SOBREMESA,SOBREMESA PETI GATEAU
PETIT GATEAU MR.BEY DOCE DE LEITE 160G,,7898161871323,26.28,Condor,MR.BEY,,CONGELADOS,SOBREMESA,SOBREMESA PETI GATEAU
Peito de Peru Sadia,,7891515433703,16.99,Condor,SADIA,,"FRIOS,MASSAS E GORDUROSOS",FRIOS DEFUM/CURADOS/FATIADOS,PEITO PERU DEF.FAT.
KIBE FRIBOI BOV.500G,,7899567209048,9.98,Condor,FRIBOI,,CONGELADOS,KIBE,KIBE
PICANHA BOVINA FAT.GRILL RESF.KG,,91404,57.9,Condor,CONDOR,,ACOUGUE,ENTREPOSTO TRASEIRO BOVINO,BOVINO S/OSSO ESPECIAL
SHORT RIB BOVINO FRIBOI 1953 C/O CONG.KG,,55994,65.9,Condor,FRIBOI 1953,,ACOUGUE,DIANTEIRO BOVINO,BOVINO CONGELADO/TEMPERADO
Isca de Peixe Incrivel Seara,,7894904247042,22.68,Condor,INCRIVEL,,SAUDAVEIS,BASE VEGETAL,EMPANADO
Massa Instantanea Nissin,,7891079001028,2.55,Condor,NISSIN,,SECA LEVE,MASSAS & CIA,MASSA INSTANTANEA TRADICIONAL
Creme de Leite CCGL,,7898929966827,2.79,Condor,CCGL,,SECA DOCE,LEITES CULINARIOS,CREME DE LEITE LIGHT
Biscoito de Arroz Camil,,7896006716464,7.99,Condor,CAMIL,,SAUDAVEIS,SEM GLUTEN,BISCOITO SALGADO
ALCATRA SUINA SULITA TEMP.RESF.KG,,56373,27.45,Condor,SULITA,,ACOUGUE,SUINO,SUINO TEMPERADO RESFRIADO
PICANHA SUINA SULITA TEMP.RESF.KG,,52740,33.25,Condor,SULITA,,ACOUGUE,SUINO,SUINO TEMPERADO RESFRIADO
